200.0	0.940457890844	-0.0389683354432478	0.0382229901535184
300.0	0.203738884446	-0.013765528432289	0.0115445183096754
400.0	0.0642547255098	-0.00581766486075664	0.00459237922634803
500.0	0.0247455770692	-0.00275378805981828	0.0021175188068613
600.0	0.0108217537985	-0.0013815468131406	0.00105433265518591
700.0	0.00513026107557	-0.000738550574091863	0.000560146046668311
800.0	0.00259252232107	-0.000411129330575238	0.000312733529367978
900.0	0.00136798964414	-0.0002356105923043	0.000179000229579693
1000.0	0.000748985326869	-0.000138396113515127	0.000105124593246909
1100.0	0.000421823465614	-8.2704296891745e-05	6.34002914048547e-05
1200.0	0.000242417282087	-5.04635695571752e-05	3.84910172711734e-05
