200.0	0.502929136346	-0.0241543036643089	0.0241281268715043
300.0	0.0983944846061	-0.00673641582694958	0.00585450490774587
400.0	0.0285154462215	-0.00250702185651427	0.00198357059557114
500.0	0.0102459265294	-0.00106306018073743	0.000802936203605911
600.0	0.00422743189724	-0.00049649185456493	0.00036439506620059
700.0	0.00190752779888	-0.000248429114868452	0.000178097321538213
800.0	0.00092351297381	-0.0001296372105935	9.17736806727196e-05
900.0	0.000470618828468	-7.12046442997126e-05	5.00754577578614e-05
1000.0	0.000249615122951	-4.04279800279483e-05	2.83246299392501e-05
1100.0	0.000136918928429	-2.36548560381774e-05	1.65315644293411e-05
1200.0	7.68189566173e-05	-1.41127190930741e-05	9.86975024848514e-06
