200.0	0.199537144842	-0.00758533993374362	0.00749083277504832
300.0	0.0418384497201	-0.00252208476976086	0.00208105811554875
400.0	0.0127700693623	-0.00104378425593812	0.000788451218875888
500.0	0.00476707002199	-0.00047328051213097	0.000344955740590741
600.0	0.00203001105758	-0.000231350911769166	0.000165120280828429
700.0	0.000944126790284	-0.000120355504272384	8.48660756985297e-05
800.0	0.00046795962615	-6.54268811007687e-05	4.58726478898541e-05
900.0	0.000244922530588	-3.67538227899738e-05	2.57094003224761e-05
1000.0	0.000132224336665	-2.13544555200098e-05	1.49212102875298e-05
1100.0	7.40547857857e-05	-1.27523222724521e-05	8.85953401422866e-06
1200.0	4.23392994802e-05	-7.68601036225685e-06	5.35134243147877e-06
